tweet_id,followers_count,favourites_count,retweet_count,created_at
768909767477751808,3200906,0,3129,2015-11-15 21:41:29+00:00
768855141948723200,3200906,4660,1034,2015-11-15 21:41:29+00:00
768609597686943744,3200906,4580,1382,2015-11-15 21:41:29+00:00
768596291618299904,3200906,5592,1473,2015-11-15 21:41:29+00:00
768554158521745409,3200906,0,6719,2015-11-15 21:41:29+00:00
768473857036525572,3200906,15110,3958,2015-11-15 21:41:29+00:00
768193404517830656,3200906,12157,4080,2015-11-15 21:41:29+00:00
767884188863397888,3200906,5309,1634,2015-11-15 21:41:29+00:00
767754930266464257,3200906,17814,6221,2015-11-15 21:41:29+00:00
767500508068192258,3200906,8295,2688,2015-11-15 21:41:29+00:00
767191397493538821,3200906,13643,4406,2015-11-15 21:41:29+00:00
767122157629476866,3200906,11227,3261,2015-11-15 21:41:29+00:00
766864461642756096,3200906,0,6521,2015-11-15 21:41:29+00:00
766793450729734144,3200906,5650,1565,2015-11-15 21:41:29+00:00
766714921925144576,3200906,2872,438,2015-11-15 21:41:29+00:00
766693177336135680,3200906,4484,918,2015-11-15 21:41:29+00:00
766423258543644672,3200906,6671,1825,2015-11-15 21:41:29+00:00
766313316352462849,3200906,7493,2166,2015-11-15 21:41:29+00:00
766078092750233600,3200906,0,2970,2015-11-15 21:41:29+00:00
766069199026450432,3200906,4765,1003,2015-11-15 21:41:29+00:00
766008592277377025,3200906,4149,571,2015-11-15 21:41:29+00:00
765719909049503744,3200906,8021,2475,2015-11-15 21:41:29+00:00
765669560888528897,3200907,5760,1407,2015-11-15 21:41:29+00:00
765395769549590528,3200907,20539,3127,2015-11-15 21:41:29+00:00
765371061932261376,3200907,7842,2475,2015-11-15 21:41:29+00:00
765222098633691136,3200907,12902,3914,2015-11-15 21:41:29+00:00
764857477905154048,3200907,7099,2029,2015-11-15 21:41:29+00:00
764259802650378240,3200907,6718,1745,2015-11-15 21:41:29+00:00
763956972077010945,3200907,812,61,2015-11-15 21:41:29+00:00
763837565564780549,3200907,14041,4858,2015-11-15 21:41:29+00:00
763183847194451968,3200907,6004,1702,2015-11-15 21:41:29+00:00
763167063695355904,3200907,0,3484,2015-11-15 21:41:29+00:00
763103485927849985,3200907,8163,2602,2015-11-15 21:41:29+00:00
762699858130116608,3200907,13518,4190,2015-11-15 21:41:29+00:00
762471784394268675,3200907,12571,7612,2015-11-15 21:41:29+00:00
762464539388485633,3200908,11503,4839,2015-11-15 21:41:29+00:00
762316489655476224,3200908,5350,1298,2015-11-15 21:41:29+00:00
762035686371364864,3200908,35400,17919,2015-11-15 21:41:29+00:00
761976711479193600,3200908,5992,2310,2015-11-15 21:41:29+00:00
761750502866649088,3200816,0,4535,2015-11-15 21:41:29+00:00
761745352076779520,3200908,4707,979,2015-11-15 21:41:29+00:00
761672994376806400,3200908,55016,33421,2015-11-15 21:41:29+00:00
761599872357261312,3200908,4578,1336,2015-11-15 21:41:29+00:00
761371037149827077,3200908,0,20500,2015-11-15 21:41:29+00:00
761334018830917632,3200908,5792,1669,2015-11-15 21:41:29+00:00
761292947749015552,3200908,4957,1265,2015-11-15 21:41:29+00:00
761227390836215808,3200908,5908,1775,2015-11-15 21:41:29+00:00
761004547850530816,3200908,12482,3952,2015-11-15 21:41:29+00:00
760893934457552897,3200908,4228,1104,2015-11-15 21:41:29+00:00
760656994973933572,3200908,7343,2210,2015-11-15 21:41:29+00:00
760641137271070720,3200908,5485,1481,2015-11-15 21:41:29+00:00
760539183865880579,3200908,8399,4168,2015-11-15 21:41:29+00:00
760521673607086080,3200908,4681,1608,2015-11-15 21:41:29+00:00
760290219849637889,3200908,29618,13140,2015-11-15 21:41:29+00:00
760252756032651264,3200908,4338,995,2015-11-15 21:41:29+00:00
760190180481531904,3200908,6334,2079,2015-11-15 21:41:29+00:00
760153949710192640,3200908,0,38,2015-11-15 21:41:29+00:00
759943073749200896,3200908,6581,2382,2015-11-15 21:41:29+00:00
759923798737051648,3200908,16284,6521,2015-11-15 21:41:29+00:00
759846353224826880,3200908,7433,2265,2015-11-15 21:41:29+00:00
759793422261743616,3200908,6620,2173,2015-11-15 21:41:29+00:00
759566828574212096,3200908,0,24319,2015-11-15 21:41:29+00:00
759557299618865152,3200908,5202,1341,2015-11-15 21:41:29+00:00
759447681597108224,3200908,9418,2827,2015-11-15 21:41:29+00:00
759446261539934208,3200908,1846,561,2015-11-15 21:41:29+00:00
759197388317847553,3200908,6725,2221,2015-11-15 21:41:29+00:00
759159934323924993,3200908,0,1359,2015-11-15 21:41:29+00:00
759099523532779520,3200908,16101,4813,2015-11-15 21:41:29+00:00
759047813560868866,3200908,7227,2302,2015-11-15 21:41:29+00:00
758854675097526272,3200908,3904,1027,2015-11-15 21:41:29+00:00
758828659922702336,3200908,12376,4376,2015-11-15 21:41:29+00:00
758740312047005698,3200942,6339,1824,2015-11-15 21:41:29+00:00
758474966123810816,3200942,4227,1132,2015-11-15 21:41:29+00:00
758467244762497024,3200942,5316,2539,2015-11-15 21:41:29+00:00
758405701903519748,3200942,5756,2204,2015-11-15 21:41:29+00:00
758355060040593408,3200943,3797,1245,2015-11-15 21:41:29+00:00
758099635764359168,3200943,21302,11550,2015-11-15 21:41:29+00:00
758041019896193024,3200943,3001,433,2015-11-15 21:41:29+00:00
757741869644341248,3200943,7613,3710,2015-11-15 21:41:29+00:00
757729163776290825,3200943,0,9299,2015-11-15 21:41:29+00:00
757725642876129280,3200943,5022,1391,2015-11-15 21:41:29+00:00
757611664640446465,3200943,5026,1272,2015-11-15 21:41:29+00:00
757597904299253760,3200943,0,336,2015-11-15 21:41:29+00:00
757596066325864448,3200943,4808,1219,2015-11-15 21:41:29+00:00
757400162377592832,3200943,16743,7759,2015-11-15 21:41:29+00:00
757393109802180609,3200943,6462,2009,2015-11-15 21:41:29+00:00
757354760399941633,3200943,4995,1637,2015-11-15 21:41:29+00:00
756998049151549440,3200943,6923,2271,2015-11-15 21:41:29+00:00
756939218950160384,3200943,7342,2295,2015-11-15 21:41:29+00:00
756651752796094464,3200943,5612,1511,2015-11-15 21:41:29+00:00
756526248105566208,3200943,11506,4169,2015-11-15 21:41:29+00:00
756303284449767430,3200943,4359,1231,2015-11-15 21:41:29+00:00
756288534030475264,3200943,28519,15071,2015-11-15 21:41:29+00:00
756275833623502848,3200943,7114,1738,2015-11-15 21:41:29+00:00
755955933503782912,3200943,8092,3285,2015-11-15 21:41:29+00:00
755206590534418437,3200943,18212,6148,2015-11-15 21:41:29+00:00
755110668769038337,3200943,23446,12621,2015-11-15 21:41:29+00:00
754874841593970688,3200943,0,9193,2015-11-15 21:41:29+00:00
754856583969079297,3200943,7616,2870,2015-11-15 21:41:29+00:00
754747087846248448,3200943,2854,591,2015-11-15 21:41:29+00:00
754482103782404096,3200943,5852,2220,2015-11-15 21:41:29+00:00
754449512966619136,3200943,4147,846,2015-11-15 21:41:29+00:00
754120377874386944,3200943,8655,2670,2015-11-15 21:41:29+00:00
754011816964026368,3200943,9726,4079,2015-11-15 21:41:29+00:00
753655901052166144,3200943,6458,2492,2015-11-15 21:41:29+00:00
753420520834629632,3200943,8731,4071,2015-11-15 21:41:29+00:00
753398408988139520,3200943,6384,2186,2015-11-15 21:41:29+00:00
753375668877008896,3200943,8411,2655,2015-11-15 21:41:29+00:00
753298634498793472,3200943,0,6620,2015-11-15 21:41:29+00:00
753294487569522689,3200943,3758,1191,2015-11-15 21:41:29+00:00
753039830821511168,3200943,41080,24013,2015-11-15 21:41:29+00:00
753026973505581056,3200943,4283,1109,2015-11-15 21:41:29+00:00
752932432744185856,3200943,13970,7798,2015-11-15 21:41:29+00:00
752917284578922496,3200943,7592,1790,2015-11-15 21:41:29+00:00
752701944171524096,3200943,0,3291,2015-11-15 21:41:29+00:00
752682090207055872,3200943,6642,1846,2015-11-15 21:41:29+00:00
752660715232722944,3200943,4878,1794,2015-11-15 21:41:29+00:00
752568224206688256,3200943,6140,2605,2015-11-15 21:41:29+00:00
752519690950500352,3200943,8157,3917,2015-11-15 21:41:29+00:00
752334515931054080,3200943,4238,1263,2015-11-15 21:41:29+00:00
752309394570878976,3200943,0,18963,2015-11-15 21:41:29+00:00
752173152931807232,3200943,6569,2106,2015-11-15 21:41:29+00:00
751950017322246144,3200943,3415,1060,2015-11-15 21:41:29+00:00
751937170840121344,3200943,5770,1530,2015-11-15 21:41:29+00:00
751830394383790080,3200943,6428,2227,2015-11-15 21:41:29+00:00
751793661361422336,3200943,6479,3320,2015-11-15 21:41:29+00:00
751598357617971201,3200943,8699,3440,2015-11-15 21:41:29+00:00
751583847268179968,3200943,4849,1265,2015-11-15 21:41:29+00:00
751538714308972544,3200943,5547,1445,2015-11-15 21:41:29+00:00
751456908746354688,3200943,3516,1127,2015-11-15 21:41:29+00:00
751251247299190784,3200943,13791,6695,2015-11-15 21:41:29+00:00
751205363882532864,3200943,6948,2086,2015-11-15 21:41:29+00:00
751132876104687617,3200943,5610,1480,2015-11-15 21:41:29+00:00
750868782890057730,3200943,5306,1595,2015-11-15 21:41:29+00:00
750719632563142656,3200943,14621,5747,2015-11-15 21:41:29+00:00
750506206503038976,3200943,4934,1316,2015-11-15 21:41:29+00:00
750429297815552001,3200943,14569,4947,2015-11-15 21:41:29+00:00
750383411068534784,3200943,5005,1309,2015-11-15 21:41:29+00:00
750381685133418496,3200943,758,39,2015-11-15 21:41:29+00:00
750147208377409536,3200943,3409,1095,2015-11-15 21:41:29+00:00
750132105863102464,3200943,3990,1440,2015-11-15 21:41:29+00:00
750117059602808832,3200943,4740,1466,2015-11-15 21:41:29+00:00
750101899009982464,3200943,3344,959,2015-11-15 21:41:29+00:00
750086836815486976,3200943,2383,613,2015-11-15 21:41:29+00:00
750071704093859840,3200943,8653,3802,2015-11-15 21:41:29+00:00
750056684286914561,3200943,3444,1011,2015-11-15 21:41:29+00:00
750041628174217216,3200943,3502,703,2015-11-15 21:41:29+00:00
750026558547456000,3200943,2986,888,2015-11-15 21:41:29+00:00
750011400160841729,3200943,3568,1035,2015-11-15 21:41:29+00:00
749996283729883136,3200943,3331,919,2015-11-15 21:41:29+00:00
749981277374128128,3200943,5569,2772,2015-11-15 21:41:29+00:00
749774190421639168,3200943,5114,1493,2015-11-15 21:41:29+00:00
749417653287129088,3200943,6721,1904,2015-11-15 21:41:29+00:00
749403093750648834,3200943,2892,622,2015-11-15 21:41:29+00:00
749395845976588288,3200943,9488,3951,2015-11-15 21:41:29+00:00
749317047558017024,3200943,6076,2509,2015-11-15 21:41:29+00:00
749075273010798592,3200943,6353,2360,2015-11-15 21:41:29+00:00
749064354620928000,3200943,5277,1714,2015-11-15 21:41:29+00:00
749036806121881602,3200943,3425,896,2015-11-15 21:41:29+00:00
748977405889503236,3200943,11235,3759,2015-11-15 21:41:29+00:00
748932637671223296,3200943,6461,2564,2015-11-15 21:41:29+00:00
748705597323898880,3200943,3047,1067,2015-11-15 21:41:29+00:00
748699167502000129,3200943,5213,1814,2015-11-15 21:41:29+00:00
748692773788876800,3200851,4659,1504,2015-11-15 21:41:29+00:00
748575535303884801,3200943,6696,2272,2015-11-15 21:41:29+00:00
748568946752774144,3200943,2411,776,2015-11-15 21:41:29+00:00
748346686624440324,3200943,5735,1413,2015-11-15 21:41:29+00:00
748337862848962560,3200943,8462,4701,2015-11-15 21:41:29+00:00
748324050481647620,3200943,4078,867,2015-11-15 21:41:29+00:00
748307329658011649,3200943,4027,810,2015-11-15 21:41:29+00:00
748220828303695873,3200943,15549,8825,2015-11-15 21:41:29+00:00
747963614829678593,3200943,6397,2444,2015-11-15 21:41:29+00:00
747933425676525569,3200943,7310,2894,2015-11-15 21:41:29+00:00
747885874273214464,3200943,3243,1116,2015-11-15 21:41:29+00:00
747844099428986880,3200943,3084,851,2015-11-15 21:41:29+00:00
747816857231626240,3200943,5346,1316,2015-11-15 21:41:29+00:00
747651430853525504,3200943,1520,179,2015-11-15 21:41:29+00:00
747648653817413632,3200943,14182,6614,2015-11-15 21:41:29+00:00
747600769478692864,3200943,2545,619,2015-11-15 21:41:29+00:00
747594051852075008,3200943,4065,1205,2015-11-15 21:41:29+00:00
747512671126323200,3200943,6110,1803,2015-11-15 21:41:29+00:00
747461612269887489,3200943,4249,1169,2015-11-15 21:41:29+00:00
747439450712596480,3200943,5965,2184,2015-11-15 21:41:29+00:00
747242308580548608,3200943,0,3257,2015-11-15 21:41:29+00:00
747219827526344708,3200943,5792,1791,2015-11-15 21:41:29+00:00
747204161125646336,3200943,3722,1038,2015-11-15 21:41:29+00:00
747103485104099331,3200943,10534,4548,2015-11-15 21:41:29+00:00
746906459439529985,3200943,3168,336,2015-11-15 21:41:29+00:00
746872823977771008,3200943,6593,2429,2015-11-15 21:41:29+00:00
746818907684614144,3200943,5807,1944,2015-11-15 21:41:29+00:00
746790600704425984,3200943,5345,1806,2015-11-15 21:41:29+00:00
746757706116112384,3200943,10520,4432,2015-11-15 21:41:29+00:00
746726898085036033,3200943,6648,2037,2015-11-15 21:41:29+00:00
746542875601690625,3200943,5520,2104,2015-11-15 21:41:29+00:00
746521445350707200,3200943,0,1110,2015-11-15 21:41:29+00:00
746507379341139972,3200943,5094,1226,2015-11-15 21:41:29+00:00
746369468511756288,3200943,6637,1854,2015-11-15 21:41:29+00:00
746131877086527488,3200943,7565,2511,2015-11-15 21:41:29+00:00
746056683365994496,3200943,3904,931,2015-11-15 21:41:29+00:00
745789745784041472,3200943,4437,1207,2015-11-15 21:41:29+00:00
745712589599014916,3200943,7652,2636,2015-11-15 21:41:29+00:00
745433870967832576,3200943,7824,2894,2015-11-15 21:41:29+00:00
745422732645535745,3200943,9412,2768,2015-11-15 21:41:29+00:00
745314880350101504,3200943,7863,3131,2015-11-15 21:41:29+00:00
745074613265149952,3200943,8605,3976,2015-11-15 21:41:29+00:00
745057283344719872,3200943,7945,2585,2015-11-15 21:41:29+00:00
744995568523612160,3200943,3277,716,2015-11-15 21:41:29+00:00
744971049620602880,3200943,8652,3042,2015-11-15 21:41:29+00:00
744709971296780288,3200943,6150,1771,2015-11-15 21:41:29+00:00
744334592493166593,3200943,7443,2412,2015-11-15 21:41:29+00:00
744234799360020481,3200943,131075,79515,2015-11-15 21:41:29+00:00
744223424764059648,3200943,1868,424,2015-11-15 21:41:29+00:00
743980027717509120,3200943,4551,1231,2015-11-15 21:41:29+00:00
743895849529389061,3200943,3999,1087,2015-11-15 21:41:29+00:00
743835915802583040,3200943,0,2387,2015-11-15 21:41:29+00:00
743609206067040256,3200943,4917,1560,2015-11-15 21:41:29+00:00
743595368194129920,3200943,20275,7445,2015-11-15 21:41:29+00:00
743545585370791937,3200943,3863,1066,2015-11-15 21:41:29+00:00
743510151680958465,3200943,8671,4185,2015-11-15 21:41:29+00:00
743253157753532416,3200943,4624,1366,2015-11-15 21:41:29+00:00
743222593470234624,3200943,6792,2164,2015-11-15 21:41:29+00:00
743210557239623680,3200943,4215,1560,2015-11-15 21:41:29+00:00
742534281772302336,3200943,7744,4011,2015-11-15 21:41:29+00:00
742528092657332225,3200943,4878,2245,2015-11-15 21:41:29+00:00
742465774154047488,3200943,7916,4382,2015-11-15 21:41:29+00:00
742423170473463808,3200943,10812,4319,2015-11-15 21:41:29+00:00
742385895052087300,3200943,7457,2266,2015-11-15 21:41:29+00:00
742161199639494656,3200943,4743,1547,2015-11-15 21:41:29+00:00
742150209887731712,3200943,5661,1783,2015-11-15 21:41:29+00:00
741793263812808706,3200943,4982,1698,2015-11-15 21:41:29+00:00
741743634094141440,3200943,8945,3144,2015-11-15 21:41:29+00:00
741438259667034112,3200943,4026,937,2015-11-15 21:41:29+00:00
741303864243200000,3200943,9631,3650,2015-11-15 21:41:29+00:00
741099773336379392,3200943,10997,6247,2015-11-15 21:41:29+00:00
741067306818797568,3200943,10342,3520,2015-11-15 21:41:29+00:00
740995100998766593,3200943,7018,3154,2015-11-15 21:41:29+00:00
740711788199743490,3200943,3736,1062,2015-11-15 21:41:29+00:00
740699697422163968,3200943,3101,888,2015-11-15 21:41:29+00:00
740676976021798912,3200851,19881,7724,2015-11-15 21:41:29+00:00
740373189193256964,3200943,20648,9220,2015-11-15 21:41:29+00:00
740365076218183684,3200943,2727,495,2015-11-15 21:41:29+00:00
740359016048689152,3200943,3610,967,2015-11-15 21:41:29+00:00
740214038584557568,3200943,7335,2220,2015-11-15 21:41:29+00:00
739979191639244800,3200943,21898,6719,2015-11-15 21:41:29+00:00
739932936087216128,3200943,4443,1217,2015-11-15 21:41:29+00:00
739844404073074688,3200943,4138,966,2015-11-15 21:41:29+00:00
739623569819336705,3200943,4185,1547,2015-11-15 21:41:29+00:00
739606147276148736,3200943,5897,1876,2015-11-15 21:41:29+00:00
739544079319588864,3200943,43694,24319,2015-11-15 21:41:29+00:00
739485634323156992,3200943,7887,3309,2015-11-15 21:41:29+00:00
739238157791694849,3200943,75163,52360,2015-11-15 21:41:29+00:00
738891149612572673,3200943,115,6,2015-11-15 21:41:29+00:00
738885046782832640,3200943,4127,1283,2015-11-15 21:41:29+00:00
738883359779196928,3200943,3661,917,2015-11-15 21:41:29+00:00
738537504001953792,3200943,5575,1759,2015-11-15 21:41:29+00:00
738402415918125056,3200943,3599,955,2015-11-15 21:41:29+00:00
738184450748633089,3200943,4727,1360,2015-11-15 21:41:29+00:00
738166403467907072,3200943,9635,3828,2015-11-15 21:41:29+00:00
738156290900254721,3200943,2768,748,2015-11-15 21:41:29+00:00
737826014890496000,3200943,5757,2006,2015-11-15 21:41:29+00:00
737800304142471168,3200943,10943,3904,2015-11-15 21:41:29+00:00
737678689543020544,3200943,5528,1509,2015-11-15 21:41:29+00:00
737445876994609152,3200943,11302,5048,2015-11-15 21:41:29+00:00
737322739594330112,3200943,3953,907,2015-11-15 21:41:29+00:00
737310737551491075,3200943,16040,8329,2015-11-15 21:41:29+00:00
736736130620620800,3200943,4736,1972,2015-11-15 21:41:29+00:00
736392552031657984,3200943,19450,8407,2015-11-15 21:41:29+00:00
736365877722001409,3200943,4367,1408,2015-11-15 21:41:29+00:00
736225175608430592,3200943,8901,3115,2015-11-15 21:41:29+00:00
736010884653420544,3200943,8652,3355,2015-11-15 21:41:29+00:00
735991953473572864,3200944,3934,1283,2015-11-15 21:41:29+00:00
735648611367784448,3200944,4397,1237,2015-11-15 21:41:29+00:00
735635087207878657,3200944,6776,2659,2015-11-15 21:41:29+00:00
735274964362878976,3200944,9629,4707,2015-11-15 21:41:29+00:00
735256018284875776,3200944,3675,993,2015-11-15 21:41:29+00:00
735137028879360001,3200944,3428,1092,2015-11-15 21:41:29+00:00
734912297295085568,3200944,2993,572,2015-11-15 21:41:29+00:00
734787690684657664,3200944,13745,7102,2015-11-15 21:41:29+00:00
734776360183431168,3200944,2742,608,2015-11-15 21:41:29+00:00
734559631394082816,3200944,1646,451,2015-11-15 21:41:29+00:00
733828123016450049,3200944,3926,881,2015-11-15 21:41:29+00:00
733822306246479872,3200944,4015,1141,2015-11-15 21:41:29+00:00
733482008106668032,3200944,3438,1065,2015-11-15 21:41:29+00:00
733460102733135873,3200944,4605,1451,2015-11-15 21:41:29+00:00
733109485275860992,3200944,44619,17621,2015-11-15 21:41:29+00:00
732732193018155009,3200944,2671,599,2015-11-15 21:41:29+00:00
732726085725589504,3200944,3855,1003,2015-11-15 21:41:29+00:00
732585889486888962,3200944,4016,868,2015-11-15 21:41:29+00:00
732375214819057664,3200944,8832,2838,2015-11-15 21:41:29+00:00
732005617171337216,3200944,16324,6154,2015-11-15 21:41:29+00:00
731285275100512256,3200944,3798,1090,2015-11-15 21:41:29+00:00
731156023742988288,3200944,4196,1434,2015-11-15 21:41:29+00:00
730924654643314689,3200944,6682,2234,2015-11-15 21:41:29+00:00
730573383004487680,3200944,5407,2435,2015-11-15 21:41:29+00:00
730427201120833536,3200944,3809,1176,2015-11-15 21:41:29+00:00
730211855403241472,3200944,4180,1182,2015-11-15 21:41:29+00:00
730196704625098752,3200944,5339,2172,2015-11-15 21:41:29+00:00
729854734790754305,3200944,4396,1268,2015-11-15 21:41:29+00:00
729838605770891264,3200944,1856,431,2015-11-15 21:41:29+00:00
729823566028484608,3200944,4358,1390,2015-11-15 21:41:29+00:00
729463711119904772,3200944,6340,2586,2015-11-15 21:41:29+00:00
729113531270991872,3200944,2054,370,2015-11-15 21:41:29+00:00
728986383096946689,3200944,3460,917,2015-11-15 21:41:29+00:00
728760639972315136,3200944,5090,1911,2015-11-15 21:41:29+00:00
728751179681943552,3200944,3032,757,2015-11-15 21:41:29+00:00
728653952833728512,3200944,3620,1169,2015-11-15 21:41:29+00:00
728409960103686147,3200944,5383,2269,2015-11-15 21:41:29+00:00
728387165835677696,3200944,3999,1075,2015-11-15 21:41:29+00:00
728046963732717569,3200944,4722,1328,2015-11-15 21:41:29+00:00
728035342121635841,3200945,4953,1872,2015-11-15 21:41:29+00:00
728015554473250816,3200945,4479,1219,2015-11-15 21:41:29+00:00
727685679342333952,3200945,3206,720,2015-11-15 21:41:29+00:00
727644517743104000,3200945,6431,1962,2015-11-15 21:41:29+00:00
727524757080539137,3200945,4900,1379,2015-11-15 21:41:29+00:00
727314416056803329,3200945,3623,834,2015-11-15 21:41:29+00:00
727286334147182592,3200945,3324,920,2015-11-15 21:41:29+00:00
727175381690781696,3200945,4209,1540,2015-11-15 21:41:29+00:00
727155742655025152,3200945,3983,1490,2015-11-15 21:41:29+00:00
726935089318363137,3200945,7496,2738,2015-11-15 21:41:29+00:00
726887082820554753,3200945,4195,1677,2015-11-15 21:41:29+00:00
726828223124897792,3200945,3882,1124,2015-11-15 21:41:29+00:00
726224900189511680,3200945,4811,1302,2015-11-15 21:41:29+00:00
725842289046749185,3200945,7691,2970,2015-11-15 21:41:29+00:00
725786712245440512,3200945,4537,1527,2015-11-15 21:41:29+00:00
725729321944506368,3200945,5646,2009,2015-11-15 21:41:29+00:00
725458796924002305,3200945,1541,703,2015-11-15 21:41:29+00:00
724983749226668032,3200945,4040,1462,2015-11-15 21:41:29+00:00
724771698126512129,3200945,2593,725,2015-11-15 21:41:29+00:00
724405726123311104,3200945,5800,1847,2015-11-15 21:41:29+00:00
724049859469295616,3200945,4738,1984,2015-11-15 21:41:29+00:00
724046343203856385,3200945,2901,620,2015-11-15 21:41:29+00:00
724004602748780546,3200945,4561,1790,2015-11-15 21:41:29+00:00
723912936180330496,3200945,4236,1374,2015-11-15 21:41:29+00:00
723688335806480385,3200945,8435,3347,2015-11-15 21:41:29+00:00
723673163800948736,3200945,3291,1011,2015-11-15 21:41:29+00:00
723179728551723008,3200945,5761,2110,2015-11-15 21:41:29+00:00
722974582966214656,3200945,4493,1764,2015-11-15 21:41:29+00:00
722613351520608256,3200945,5393,1831,2015-11-15 21:41:29+00:00
721503162398597120,3200945,5086,2124,2015-11-15 21:41:29+00:00
721001180231503872,3200945,2748,686,2015-11-15 21:41:29+00:00
720785406564900865,3200945,3400,866,2015-11-15 21:41:29+00:00
720775346191278080,3200945,2702,760,2015-11-15 21:41:29+00:00
720415127506415616,3200945,4503,1681,2015-11-15 21:41:29+00:00
720389942216527872,3200945,6974,2840,2015-11-15 21:41:29+00:00
720340705894408192,3200945,3131,1098,2015-11-15 21:41:29+00:00
720059472081784833,3200945,4229,1268,2015-11-15 21:41:29+00:00
720043174954147842,3200945,5332,2253,2015-11-15 21:41:29+00:00
719991154352222208,3200945,5281,1979,2015-11-15 21:41:29+00:00
719704490224398336,3200945,4974,1645,2015-11-15 21:41:29+00:00
719551379208073216,3200945,5515,2192,2015-11-15 21:41:29+00:00
719367763014393856,3200945,3022,827,2015-11-15 21:41:29+00:00
719339463458033665,3200944,4822,1403,2015-11-15 21:41:29+00:00
719332531645071360,3200944,3711,1078,2015-11-15 21:41:29+00:00
718971898235854848,3200944,3818,1231,2015-11-15 21:41:29+00:00
718939241951195136,3200944,5720,1973,2015-11-15 21:41:29+00:00
718631497683582976,3200944,20697,9126,2015-11-15 21:41:29+00:00
718613305783398402,3200944,2669,542,2015-11-15 21:41:29+00:00
718540630683709445,3200944,2730,1137,2015-11-15 21:41:29+00:00
718460005985447936,3200944,2846,602,2015-11-15 21:41:29+00:00
718454725339934721,3200944,5320,1685,2015-11-15 21:41:29+00:00
718246886998687744,3200944,2115,565,2015-11-15 21:41:29+00:00
718234618122661888,3200944,4217,1127,2015-11-15 21:41:29+00:00
717841801130979328,3200944,2660,670,2015-11-15 21:41:29+00:00
717790033953034240,3200944,3170,1272,2015-11-15 21:41:29+00:00
717537687239008257,3200944,6281,2069,2015-11-15 21:41:29+00:00
717428917016076293,3200945,1748,510,2015-11-15 21:41:29+00:00
717421804990701568,3200945,3446,945,2015-11-15 21:41:29+00:00
717047459982213120,3200945,6826,2135,2015-11-15 21:41:29+00:00
717009362452090881,3200945,3583,1102,2015-11-15 21:41:29+00:00
716802964044845056,3200945,4627,1317,2015-11-15 21:41:29+00:00
716791146589110272,3200945,5204,1474,2015-11-15 21:41:29+00:00
716730379797970944,3200945,1339,475,2015-11-15 21:41:29+00:00
716447146686459905,3200945,14327,6643,2015-11-15 21:41:29+00:00
716439118184652801,3200945,2574,247,2015-11-15 21:41:29+00:00
716285507865542656,3200945,3041,1225,2015-11-15 21:41:29+00:00
716080869887381504,3200945,5272,1935,2015-11-15 21:41:29+00:00
715928423106027520,3200945,3485,987,2015-11-15 21:41:29+00:00
715758151270801409,3200945,4085,1596,2015-11-15 21:41:29+00:00
715733265223708672,3200945,5093,1920,2015-11-15 21:41:29+00:00
715704790270025728,3200945,3055,634,2015-11-15 21:41:29+00:00
715696743237730304,3200945,4257,1454,2015-11-15 21:41:29+00:00
715680795826982913,3200945,4719,1813,2015-11-15 21:41:29+00:00
715360349751484417,3200946,5955,1772,2015-11-15 21:41:29+00:00
715342466308784130,3200946,3294,768,2015-11-15 21:41:29+00:00
715220193576927233,3200947,2630,736,2015-11-15 21:41:29+00:00
715200624753819648,3200947,5578,2110,2015-11-15 21:41:29+00:00
715009755312439296,3200947,4550,1392,2015-11-15 21:41:29+00:00
714982300363173890,3200947,4094,1166,2015-11-15 21:41:29+00:00
714962719905021952,3200947,8028,4816,2015-11-15 21:41:29+00:00
714957620017307648,3200947,4503,1595,2015-11-15 21:41:29+00:00
714631576617938945,3200947,3571,1122,2015-11-15 21:41:29+00:00
714606013974974464,3200947,3938,1038,2015-11-15 21:41:29+00:00
714485234495041536,3200947,2962,1313,2015-11-15 21:41:29+00:00
714258258790387713,3200947,3281,808,2015-11-15 21:41:29+00:00
714251586676113411,3200947,3570,940,2015-11-15 21:41:29+00:00
714214115368108032,3200947,2480,990,2015-11-15 21:41:29+00:00
714141408463036416,3200947,4673,1569,2015-11-15 21:41:29+00:00
713919462244790272,3200947,3564,869,2015-11-15 21:41:29+00:00
713909862279876608,3200947,2078,616,2015-11-15 21:41:29+00:00
713900603437621249,3200947,3062,829,2015-11-15 21:41:29+00:00
713761197720473600,3200947,5308,1541,2015-11-15 21:41:29+00:00
713411074226274305,3200947,4802,1440,2015-11-15 21:41:29+00:00
713177543487135744,3200947,7854,3183,2015-11-15 21:41:29+00:00
713175907180089344,3200947,4851,1630,2015-11-15 21:41:29+00:00
712809025985978368,3200947,20378,7602,2015-11-15 21:41:29+00:00
712717840512598017,3200947,13474,5616,2015-11-15 21:41:29+00:00
712668654853337088,3200947,4531,1367,2015-11-15 21:41:29+00:00
712438159032893441,3200947,5799,1756,2015-11-15 21:41:29+00:00
712309440758808576,3200947,269,26,2015-11-15 21:41:29+00:00
712097430750289920,3200947,4144,1172,2015-11-15 21:41:29+00:00
712092745624633345,3200947,3211,1016,2015-11-15 21:41:29+00:00
712085617388212225,3200947,3531,556,2015-11-15 21:41:29+00:00
712065007010385924,3200947,2451,700,2015-11-15 21:41:29+00:00
711998809858043904,3200947,0,138,2015-11-15 21:41:29+00:00
