tweet_id,p1,p1_conf,p2,p2_conf,p3,p3_conf,type_algorithm
815966073409433600,Tibetan_mastiff,0.506312,Tibetan_terrier,0.29569,otterhound,0.0362507,p2_algo
815990720817401858,Chihuahua,0.428756,miniature_pinscher,0.103912,Staffordshire_bullterrier,0.0889587,p2_algo
816014286006976512,English_setter,0.677408,Border_collie,0.052724,cocker_spaniel,0.0485719,p2_algo
816091915477250048,Pomeranian,0.967345,Samoyed,0.00739748,papillon,0.0060165,p2_algo
816336735214911488,Labrador_retriever,0.91933,kuvasz,0.0494795,golden_retriever,0.0119342,p2_algo
816697700272001025,Chihuahua,0.756992,Pomeranian,0.0528495,Maltese_dog,0.047607800000000006,p2_algo
816816676327063552,malamute,0.668164,Pembroke,0.105033,Siberian_husky,0.077875,p2_algo
816829038950027264,dishwasher,0.700466,golden_retriever,0.245773,chow,0.0390117,p2_algo
817056546584727552,kelpie,0.8644149999999999,French_bulldog,0.0974556,German_shepherd,0.00852587,p2_algo
817120970343411712,Saluki,0.568809,Afghan_hound,0.229352,golden_retriever,0.15713,p2_algo
817171292965273600,golden_retriever,0.295483,Irish_setter,0.144431,Chesapeake_Bay_retriever,0.07787899999999999,p2_algo
817181837579653120,Tibetan_mastiff,0.506312,Tibetan_terrier,0.29569,otterhound,0.0362507,p2_algo
817415592588222464,Doberman,0.806163,black-and-tan_coonhound,0.0973859,miniature_pinscher,0.0859928,p2_algo
817423860136083457,ice_bear,0.3362,Samoyed,0.201358,Eskimo_dog,0.186789,p2_algo
817536400337801217,pug,0.971358,French_bulldog,0.0285185,Boston_bull,8.596979999999999e-05,p2_algo
817777686764523521,curly-coated_retriever,0.733256,flat-coated_retriever,0.214145,Irish_water_spaniel,0.029769,p2_algo
817827839487737858,cocker_spaniel,0.387608,golden_retriever,0.264844,Pekinese,0.122123,p2_algo
818145370475810820,golden_retriever,0.621931,Labrador_retriever,0.364997,redbone,0.00397148,p2_algo
818259473185828864,miniature_schnauzer,0.367368,toy_poodle,0.112479,standard_schnauzer,0.095434,p2_algo
818536468981415936,swing,0.999403,Welsh_springer_spaniel,6.229489999999999e-05,bow,3.04619e-05,p2_algo
818588835076603904,Norwegian_elkhound,0.372202,Chesapeake_Bay_retriever,0.13718699999999998,malamute,0.07143619999999999,p2_algo
818614493328580609,Chihuahua,0.450722,Border_terrier,0.204177,beagle,0.092774,p2_algo
818627210458333184,Labrador_retriever,0.384188,beagle,0.255917,grocery_store,0.0797995,p2_algo
819004803107983360,standard_poodle,0.351308,toy_poodle,0.271929,Tibetan_terrier,0.0947592,p2_algo
819015337530290176,standard_poodle,0.351308,toy_poodle,0.271929,Tibetan_terrier,0.0947592,p2_algo
819227688460238848,Border_terrier,0.4824520000000001,German_shepherd,0.181082,Norwegian_elkhound,0.0652566,p2_algo
819347104292290561,Rottweiler,0.909106,black-and-tan_coonhound,0.0441198,Doberman,0.0318349,p2_algo
819588359383371776,Cardigan,0.5479350000000001,basenji,0.116442,Shetland_sheepdog,0.101681,p2_algo
819952236453363712,American_Staffordshire_terrier,0.925505,Staffordshire_bullterrier,0.0362215,Italian_greyhound,0.020411900000000004,p2_algo
820314633777061888,Gordon_setter,0.940724,black-and-tan_coonhound,0.0420412,Rottweiler,0.00941743,p2_algo
820446719150292993,golden_retriever,0.938048,kuvasz,0.0251195,Labrador_retriever,0.0229773,p2_algo
820690176645140481,West_Highland_white_terrier,0.872064,kuvasz,0.0595259,Samoyed,0.0373996,p2_algo
820749716845686786,golden_retriever,0.8380120000000001,Pekinese,0.0567331,Labrador_retriever,0.0239436,p2_algo
821044531881721856,Old_English_sheepdog,0.14802,Airedale,0.133534,Tibetan_mastiff,0.120903,p2_algo
821107785811234820,Pomeranian,0.85659,papillon,0.0385365,Yorkshire_terrier,0.0331458,p2_algo
821149554670182400,German_shepherd,0.515933,malinois,0.203651,Irish_setter,0.0910551,p2_algo
821407182352777218,Irish_setter,0.5054960000000001,vizsla,0.168747,Chesapeake_Bay_retriever,0.111311,p2_algo
821522889702862852,Doberman,0.7635390000000001,black-and-tan_coonhound,0.136602,miniature_pinscher,0.08765389999999999,p2_algo
821765923262631936,golden_retriever,0.980071,Labrador_retriever,0.00875751,Saluki,0.00180595,p2_algo
821813639212650496,Saint_Bernard,0.995143,Cardigan,0.00304359,English_springer,0.00104955,p2_algo
821886076407029760,golden_retriever,0.26623800000000003,cocker_spaniel,0.223325,Irish_setter,0.151631,p2_algo
822244816520155136,Samoyed,0.585441,Pomeranian,0.193654,Arctic_fox,0.0716476,p2_algo
822462944365645825,Pomeranian,0.960199,Samoyed,0.0230563,Maltese_dog,0.00894488,p2_algo
822489057087389700,Samoyed,0.416769,malamute,0.252706,kuvasz,0.157028,p2_algo
822610361945911296,cocker_spaniel,0.6644869999999999,Norfolk_terrier,0.075089,Norwich_terrier,0.0596439,p2_algo
822647212903690241,Samoyed,0.416769,malamute,0.252706,kuvasz,0.157028,p2_algo
822859134160621569,malinois,0.332897,Chihuahua,0.104116,Staffordshire_bullterrier,0.047745,p2_algo
822872901745569793,Lakeland_terrier,0.196015,Labrador_retriever,0.160329,Irish_terrier,0.0691262,p2_algo
823269594223824897,Samoyed,0.585441,Pomeranian,0.193654,Arctic_fox,0.0716476,p2_algo
823322678127919110,cowboy_boot,0.990253,Chihuahua,0.00183635,papillon,0.0012739,p2_algo
823581115634085888,dingo,0.280949,German_shepherd,0.194044,Pembroke,0.120051,p2_algo
823699002998870016,cairn,0.203999,snorkel,0.17189300000000002,Norfolk_terrier,0.107543,False
823939628516474880,schipperke,0.23407600000000006,curly-coated_retriever,0.193093,Labrador_retriever,0.0951966,p2_algo
824325613288833024,Pembroke,0.990793,Cardigan,0.00891939,basenji,0.000262264,p2_algo
824663926340194305,English_setter,0.526488,golden_retriever,0.402815,Irish_setter,0.034417800000000005,p2_algo
824775126675836928,Border_terrier,0.610499,malinois,0.0902912,Airedale,0.0686247,p2_algo
825026590719483904,Eskimo_dog,0.524454,Siberian_husky,0.467678,malamute,0.00497584,p2_algo
825147591692263424,Pekinese,0.354823,Pomeranian,0.24539,toy_poodle,0.136545,p2_algo
825535076884762624,Rottweiler,0.681495,Tibetan_mastiff,0.14794000000000002,black-and-tan_coonhound,0.0245252,p2_algo
825829644528148480,Great_Pyrenees,0.8534069999999999,golden_retriever,0.0535313,English_setter,0.045829900000000014,p2_algo
826115272272650244,tennis_ball,0.997071,golden_retriever,0.00233085,kuvasz,0.000283472,p2_algo
826204788643753985,Labrador_retriever,0.782058,golden_retriever,0.156581,soft-coated_wheaten_terrier,0.00727512,p2_algo
826240494070030336,French_bulldog,0.903048,pug,0.0962421,Boston_bull,0.000234364,p2_algo
826476773533745153,German_shepherd,0.7418600000000001,Tibetan_mastiff,0.122812,kelpie,0.10046,p2_algo
826848821049180160,Great_Pyrenees,0.858764,golden_retriever,0.0235257,Pekinese,0.017103900000000002,p2_algo
826958653328592898,golden_retriever,0.6173890000000001,Labrador_retriever,0.33705300000000005,tennis_ball,0.00855442,p2_algo
827199976799354881,Great_Dane,0.8696809999999999,American_Staffordshire_terrier,0.0266582,boxer,0.0198661,p2_algo
827324948884643840,golden_retriever,0.352486,toy_poodle,0.178884,Labrador_retriever,0.08416439999999999,p2_algo
827600520311402496,Pembroke,0.32563800000000004,golden_retriever,0.317235,Labrador_retriever,0.116087,p2_algo
827653905312006145,collie,0.285555,Border_collie,0.217306,Saint_Bernard,0.143245,p2_algo
827933404142436356,German_shepherd,0.8061149999999999,Tibetan_mastiff,0.104831,kelpie,0.0381482,p2_algo
828011680017821696,American_Staffordshire_terrier,0.936662,Staffordshire_bullterrier,0.0329991,bull_mastiff,0.0171834,p2_algo
828372645993398273,malamute,0.663047,Eskimo_dog,0.207779,Tibetan_mastiff,0.040948800000000014,p2_algo
828376505180889089,American_Staffordshire_terrier,0.5230859999999999,Staffordshire_bullterrier,0.186168,Chihuahua,0.0420894,p2_algo
828381636999917570,Bedlington_terrier,0.392535,Labrador_retriever,0.0890217,clumber,0.0817998,p2_algo
828408677031882754,Weimaraner,0.13303299999999998,Chesapeake_Bay_retriever,0.092227,American_Staffordshire_terrier,0.0650945,p2_algo
828409743546925057,teddy,0.908457,toy_poodle,0.0180398,standard_poodle,0.0126671,p2_algo
828650029636317184,golden_retriever,0.649209,Chesapeake_Bay_retriever,0.19856,vizsla,0.0561999,p2_algo
828708714936930305,hippopotamus,0.942911,Mexican_hairless,0.00838837,ice_lolly,0.00620647,p2_algo
828770345708580865,seat_belt,0.765979,Chesapeake_Bay_retriever,0.0338986,polecat,0.0272516,p2_algo
829011960981237760,boxer,0.312221,dalmatian,0.24404,conch,0.130273,p2_algo
829141528400556032,golden_retriever,0.57314,cocker_spaniel,0.111159,gibbon,0.0941269,p2_algo
829374341691346946,Staffordshire_bullterrier,0.757547,American_Staffordshire_terrier,0.14995,Chesapeake_Bay_retriever,0.0475227,p2_algo
829449946868879360,Labrador_retriever,0.315163,golden_retriever,0.15321,Pekinese,0.13279100000000002,p2_algo
829501995190984704,French_bulldog,0.950851,Pekinese,0.0151996,pug,0.0110936,p2_algo
829861396166877184,Border_terrier,0.394486,Staffordshire_bullterrier,0.376574,American_Staffordshire_terrier,0.0312916,p2_algo
829878982036299777,golden_retriever,0.6173890000000001,Labrador_retriever,0.33705300000000005,tennis_ball,0.00855442,p2_algo
830097400375152640,toy_poodle,0.442713,Pomeranian,0.142073,Pekinese,0.125745,p2_algo
830583320585068544,Labrador_retriever,0.908703,seat_belt,0.0570909,pug,0.0119335,False
830956169170665475,kuvasz,0.451516,golden_retriever,0.317196,English_setter,0.132759,p2_algo
831262627380748289,cocker_spaniel,0.26332300000000003,Brittany_spaniel,0.20055,doormat,0.193414,p2_algo
831309418084069378,Doberman,0.369389,kelpie,0.132449,Labrador_retriever,0.0747273,p2_algo
831315979191906304,briard,0.982755,soft-coated_wheaten_terrier,0.00908435,Bouvier_des_Flandres,0.0046928,p2_algo
831322785565769729,Old_English_sheepdog,0.999715,Tibetan_terrier,4.62967e-05,guinea_pig,4.118430000000001e-05,p2_algo
831552930092285952,Chihuahua,0.257415,Pembroke,0.161442,French_bulldog,0.0921429,p2_algo
831650051525054464,Eskimo_dog,0.530416,Siberian_husky,0.180335,Norwegian_elkhound,0.104314,p2_algo
831670449226514432,Pembroke,0.6248020000000001,Cardigan,0.362861,Appenzeller,0.00392621,p2_algo
831911600680497154,bloodhound,0.777562,Great_Dane,0.0474176,Leonberg,0.0179431,p2_algo
832032802820481025,whippet,0.601712,Ibizan_hound,0.152662,Italian_greyhound,0.135055,p2_algo
832040443403784192,miniature_pinscher,0.796313,Chihuahua,0.15541300000000002,Staffordshire_bullterrier,0.0309433,p2_algo
832215726631055365,Afghan_hound,0.274637,borzoi,0.142204,doormat,0.109677,p2_algo
832273440279240704,Pembroke,0.134081,ice_bear,0.0519278,pug,0.0443109,False
832369877331693569,kelpie,0.50469,German_short-haired_pointer,0.105208,Staffordshire_bullterrier,0.0543385,p2_algo
832397543355072512,Pekinese,0.988916,Brabancon_griffon,0.0016768,Siamese_cat,0.00112589,p2_algo
832636094638288896,Eskimo_dog,0.5250319999999999,Siberian_husky,0.252238,malamute,0.216839,p2_algo
832757312314028032,Cardigan,0.160888,Staffordshire_bullterrier,0.159441,Boston_bull,0.154368,p2_algo
832998151111966721,boxer,0.539036,French_bulldog,0.317617,bull_mastiff,0.0939285,p2_algo
833124694597443584,Cardigan,0.7105229999999999,kelpie,0.106102,shopping_cart,0.0554755,p2_algo
833479644947025920,golden_retriever,0.727039,cocker_spaniel,0.0711398,Tibetan_mastiff,0.048694199999999986,p2_algo
833722901757046785,West_Highland_white_terrier,0.918144,Maltese_dog,0.0257207,Lakeland_terrier,0.0202111,p2_algo
833826103416520705,Chihuahua,0.438054,kelpie,0.149706,Pembroke,0.0964805,p2_algo
833863086058651648,kuvasz,0.494969,Great_Pyrenees,0.312632,golden_retriever,0.141736,p2_algo
834209720923721728,golden_retriever,0.754799,Pekinese,0.197861,Labrador_retriever,0.00865404,p2_algo
834458053273591808,Rhodesian_ridgeback,0.468619,whippet,0.177531,redbone,0.106552,p2_algo
834574053763584002,toilet_tissue,0.262936,golden_retriever,0.226564,bathtub,0.07887899999999999,p2_algo
834786237630337024,Border_terrier,0.156276,Norwegian_elkhound,0.125912,Boston_bull,0.0966239,p2_algo
834931633769889797,ice_bear,0.330573,soft-coated_wheaten_terrier,0.196476,Irish_terrier,0.07309650000000001,p2_algo
835152434251116546,swing,0.967066,American_Staffordshire_terrier,0.0127309,Staffordshire_bullterrier,0.00703922,p2_algo
835172783151792128,Border_collie,0.663138,collie,0.15249400000000002,Cardigan,0.0354706,p2_algo
835264098648616962,hyena,0.736871,Chesapeake_Bay_retriever,0.0875033,meerkat,0.042057800000000006,p2_algo
835297930240217089,Rottweiler,0.341276,Border_terrier,0.33622,Gordon_setter,0.0454483,p2_algo
835574547218894849,Staffordshire_bullterrier,0.6106550000000001,muzzle,0.132138,American_Staffordshire_terrier,0.109544,False
836001077879255040,Samoyed,0.963558,white_wolf,0.0198476,malamute,0.00590434,False
836260088725786625,borzoi,0.564688,ice_bear,0.07826749999999999,Pembroke,0.0579162,False
837110210464448512,Siberian_husky,0.767696,Eskimo_dog,0.217079,malamute,0.0116568,p2_algo
837366284874571778,American_Staffordshire_terrier,0.660085,Staffordshire_bullterrier,0.334947,dalmatian,0.00269716,p2_algo
837471256429613056,Norwegian_elkhound,0.976255,keeshond,0.0139902,seat_belt,0.00211054,p2_algo
837820167694528512,golden_retriever,0.887625,Labrador_retriever,0.0687175,kuvasz,0.0303868,p2_algo
838083903487373313,chow,0.800975,seat_belt,0.164133,Pomeranian,0.017981,False
838476387338051585,Great_Pyrenees,0.997692,kuvasz,0.00100064,Newfoundland,0.000404556,p2_algo
838561493054533637,kelpie,0.216562,doormat,0.139994,dalmatian,0.13282,False
838921590096166913,Border_terrier,0.664538,Brabancon_griffon,0.170451,Yorkshire_terrier,0.08782360000000003,p2_algo
839239871831150596,Leonberg,0.927021,Newfoundland,0.0500091,Saint_Bernard,0.0107278,p2_algo
839549326359670784,swing,0.393527,Norwich_terrier,0.05248,Pembroke,0.0499006,p2_algo
839990271299457024,Staffordshire_bullterrier,0.604938,American_Staffordshire_terrier,0.31154,Boston_bull,0.0371591,p2_algo
840268004936019968,Chesapeake_Bay_retriever,0.8639870000000001,Labrador_retriever,0.0526323,kelpie,0.0325736,p2_algo
840632337062862849,golden_retriever,0.711148,cocker_spaniel,0.157929,Labrador_retriever,0.059581899999999986,p2_algo
841077006473256960,Brittany_spaniel,0.962985,Blenheim_spaniel,0.014819999999999996,clumber,0.00955711,p2_algo
841314665196081154,Afghan_hound,0.903712,Saluki,0.035215,bloodhound,0.0265655,p2_algo
841439858740625411,military_uniform,0.853684,Labrador_retriever,0.0481999,groenendael,0.0153944,p2_algo
841680585030541313,Chihuahua,0.547401,bow_tie,0.198361,Pembroke,0.0584925,False
841833993020538882,ice_bear,0.3362,Samoyed,0.201358,Eskimo_dog,0.186789,p2_algo
842115215311396866,chow,0.293493,Newfoundland,0.181336,schipperke,0.125152,p2_algo
842163532590374912,French_bulldog,0.891227,soccer_ball,0.022811,bull_mastiff,0.012852,False
842535590457499648,Pembroke,0.685084,Cardigan,0.314608,basenji,0.000159824,p2_algo
842846295480000512,Labrador_retriever,0.461076,golden_retriever,0.154946,Chihuahua,0.110249,p2_algo
842892208864923648,Chihuahua,0.50537,Pomeranian,0.120358,toy_terrier,0.0770081,p2_algo
843235543001513987,Pembroke,0.958452,Cardigan,0.0237699,Chihuahua,0.00526936,p2_algo
843604394117681152,Labrador_retriever,0.430583,golden_retriever,0.263581,Great_Pyrenees,0.179385,p2_algo
843856843873095681,Labrador_retriever,0.92254,golden_retriever,0.0743578,Great_Pyrenees,0.00232495,p2_algo
844223788422217728,Labrador_retriever,0.71951,Chesapeake_Bay_retriever,0.122019,Newfoundland,0.0388276,p2_algo
844704788403113984,Labrador_retriever,0.980213,golden_retriever,0.00701167,beagle,0.00314697,p2_algo
844973813909606400,Labrador_retriever,0.742421,golden_retriever,0.195218,Chihuahua,0.017320099999999998,p2_algo
845306882940190720,Irish_water_spaniel,0.567475,Labrador_retriever,0.169496,curly-coated_retriever,0.101518,p2_algo
845397057150107648,Dandie_Dinmont,0.394404,Maltese_dog,0.186537,West_Highland_white_terrier,0.181985,p2_algo
845677943972139009,chow,0.8086810000000001,groenendael,0.123141,Newfoundland,0.0221432,p2_algo
845812042753855489,Samoyed,0.979803,chow,0.0159226,white_wolf,0.00130279,p2_algo
846042936437604353,golden_retriever,0.96111,Labrador_retriever,0.0166952,Tibetan_mastiff,0.00908153,p2_algo
846153765933735936,giant_schnauzer,0.346468,flat-coated_retriever,0.21845100000000006,Labrador_retriever,0.10802,p2_algo
846514051647705089,golden_retriever,0.650003,Leonberg,0.0651992,Norfolk_terrier,0.0529553,p2_algo
846874817362120707,Shetland_sheepdog,0.450539,papillon,0.187928,collie,0.140068,p2_algo
847116187444137987,white_wolf,0.128935,American_Staffordshire_terrier,0.113434,dingo,0.0812314,p2_algo
847157206088847362,Staffordshire_bullterrier,0.21960900000000005,American_Staffordshire_terrier,0.178671,pug,0.123271,p2_algo
847251039262605312,Airedale,0.49538,Irish_terrier,0.316456,Lakeland_terrier,0.15853299999999998,p2_algo
847606175596138505,Cardigan,0.413688,Boston_bull,0.381836,doormat,0.0658678,p2_algo
847842811428974592,Bernese_mountain_dog,0.951337,Greater_Swiss_Mountain_dog,0.0168491,Appenzeller,0.0108492,p2_algo
848212111729840128,Bedlington_terrier,0.333486,Ibizan_hound,0.245797,wallaby,0.131647,p2_algo
848324959059550208,malamute,0.5445760000000001,Siberian_husky,0.290268,Eskimo_dog,0.154421,p2_algo
848690551926992896,flat-coated_retriever,0.8236479999999999,Newfoundland,0.100571,groenendael,0.0383097,p2_algo
849412302885593088,schipperke,0.907559,crossword_puzzle,0.017933900000000003,Chihuahua,0.016190700000000002,False
849776966551130114,Chihuahua,0.292092,toy_terrier,0.136852,bonnet,0.103111,p2_algo
850019790995546112,Shetland_sheepdog,0.759907,collie,0.107405,Pembroke,0.052335300000000015,p2_algo
850145622816686080,tennis_ball,0.7147979999999999,kelpie,0.10539,malinois,0.058552699999999985,p2_algo
850380195714523136,Yorkshire_terrier,0.249012,Maltese_dog,0.166364,Shih-Tzu,0.142254,p2_algo
850753642995093505,pug,0.996952,bull_mastiff,0.000995901,French_bulldog,0.00088338,p2_algo
851591660324737024,Cardigan,0.394507,Chihuahua,0.077254,French_bulldog,0.07655880000000001,p2_algo
851953902622658560,Staffordshire_bullterrier,0.757547,American_Staffordshire_terrier,0.14995,Chesapeake_Bay_retriever,0.0475227,p2_algo
852189679701164033,barrow,0.42315,Bernese_mountain_dog,0.415374,EntleBucher,0.0673454,p2_algo
852553447878664193,bloodhound,0.186498,Brabancon_griffon,0.13902799999999998,Rottweiler,0.12594,p2_algo
852672615818899456,golden_retriever,0.7112350000000001,otterhound,0.0682347,Sussex_spaniel,0.0465617,p2_algo
852912242202992640,Great_Dane,0.7837649999999999,Rhodesian_ridgeback,0.114147,English_foxhound,0.0464395,p2_algo
853639147608842240,German_shepherd,0.509879,malinois,0.237311,kelpie,0.0469162,p2_algo
853760880890318849,miniature_pinscher,0.29251900000000003,Chihuahua,0.120946,Rottweiler,0.11949,p2_algo
854010172552949760,English_springer,0.354733,collie,0.177538,Border_collie,0.131706,p2_algo
854120357044912130,black-and-tan_coonhound,0.8548610000000001,Doberman,0.0507918,bluetick,0.0217617,p2_algo
854365224396361728,Pembroke,0.90708,Cardigan,0.086272,Chihuahua,0.00141323,p2_algo
854482394044301312,Chihuahua,0.26024200000000003,toy_poodle,0.189158,Labrador_retriever,0.14419500000000002,p2_algo
854732716440526848,Pembroke,0.6955479999999999,Cardigan,0.0589017,chow,0.0284106,p2_algo
855459453768019968,Blenheim_spaniel,0.389513,Pekinese,0.18822,Japanese_spaniel,0.0826282,p2_algo
855851453814013952,flat-coated_retriever,0.321676,Labrador_retriever,0.115138,groenendael,0.0960997,p2_algo
856282028240666624,Chihuahua,0.8765430000000001,Italian_greyhound,0.032961800000000006,Cardigan,0.0207759,p2_algo
856526610513747968,Old_English_sheepdog,0.798481,Tibetan_terrier,0.0606024,standard_poodle,0.0407219,p2_algo
856543823941562368,Boston_bull,0.30691,Siamese_cat,0.191218,Chihuahua,0.189288,False
857029823797047296,golden_retriever,0.968623,Labrador_retriever,0.0103252,Saluki,0.00414842,p2_algo
857263160327368704,Samoyed,0.998021,Pomeranian,0.000921636,keeshond,0.000311261,p2_algo
857393404942143489,malamute,0.8415969999999999,Siberian_husky,0.0736435,Eskimo_dog,0.0721286,p2_algo
857746408056729600,Labrador_retriever,0.919832,beagle,0.043513,golden_retriever,0.0233588,p2_algo
857989990357356544,French_bulldog,0.43258,English_springer,0.325898,Lakeland_terrier,0.0426179,p2_algo
858107933456039936,golden_retriever,0.863874,Labrador_retriever,0.01592,doormat,0.0106153,p2_algo
858471635011153920,Pembroke,0.987407,Cardigan,0.00872303,basenji,0.00342373,p2_algo
858843525470990336,golden_retriever,0.57812,Labrador_retriever,0.286059,bloodhound,0.0269173,p2_algo
859196978902773760,Angora,0.224218,malamute,0.216163,Persian_cat,0.128383,p2_algo
859607811541651456,golden_retriever,0.8955290000000001,Irish_setter,0.0240993,Labrador_retriever,0.0192854,p2_algo
859851578198683649,Labrador_retriever,0.899086,golden_retriever,0.0470908,kuvasz,0.0232063,p2_algo
859924526012018688,French_bulldog,0.254587,Staffordshire_bullterrier,0.192558,hog,0.10027,p2_algo
860524505164394496,Bedlington_terrier,0.286558,toy_poodle,0.235193,Lakeland_terrier,0.08795069999999999,p2_algo
860563773140209665,Cardigan,0.583936,Pembroke,0.0559794,beagle,0.0458957,p2_algo
861005113778896900,German_shepherd,0.507951,Pembroke,0.136113,muzzle,0.07576419999999999,p2_algo
861383897657036800,Cardigan,0.771008,Pembroke,0.137174,French_bulldog,0.0633086,p2_algo
862096992088072192,chow,0.677589,Pomeranian,0.270648,Pekinese,0.0381099,p2_algo
862722525377298433,basset,0.39333,beagle,0.24203400000000005,boxer,0.0776925,p2_algo
862831371563274240,Australian_terrier,0.207281,Irish_terrier,0.156296,German_shepherd,0.123536,p2_algo
863062471531167744,French_bulldog,0.935804,pug,0.0595762,boxer,0.00141218,p2_algo
863079547188785154,Lakeland_terrier,0.275242,Airedale,0.190569,teddy,0.102595,p2_algo
863432100342583297,Staffordshire_bullterrier,0.690517,French_bulldog,0.10336,beagle,0.07948939999999999,p2_algo
863553081350529029,Eskimo_dog,0.41333,malamute,0.347646,Siberian_husky,0.149536,p2_algo
864197398364647424,golden_retriever,0.945905,Labrador_retriever,0.0212636,Tibetan_mastiff,0.0204928,p2_algo
864279568663928832,bull_mastiff,0.668613,French_bulldog,0.180562,Staffordshire_bullterrier,0.0522374,p2_algo
865006731092295680,Pembroke,0.989882,Cardigan,0.00990646,basenji,0.000134952,p2_algo
865359393868664832,Chesapeake_Bay_retriever,0.832435,Labrador_retriever,0.163551,Weimaraner,0.00277025,p2_algo
865718153858494464,golden_retriever,0.673664,kuvasz,0.157523,Labrador_retriever,0.126073,p2_algo
866334964761202691,Samoyed,0.984086,Pomeranian,0.00791928,keeshond,0.00332813,p2_algo
866450705531457537,French_bulldog,0.905334,Boston_bull,0.0780597,pug,0.00177092,p2_algo
866686824827068416,flat-coated_retriever,0.51473,groenendael,0.30640700000000004,curly-coated_retriever,0.0613141,p2_algo
867051520902168576,Samoyed,0.471403,Pekinese,0.302219,Pomeranian,0.156606,p2_algo
867072653475098625,Blenheim_spaniel,0.352946,papillon,0.211766,Pekinese,0.112952,p2_algo
867421006826221569,Eskimo_dog,0.6164569999999999,Siberian_husky,0.38133,malamute,0.00167022,p2_algo
867774946302451713,Border_collie,0.661953,Cardigan,0.175718,collie,0.0871424,p2_algo
867900495410671616,Labrador_retriever,0.522644,kuvasz,0.332461,dalmatian,0.0320081,p2_algo
868552278524837888,whippet,0.378151,Italian_greyhound,0.275935,American_Staffordshire_terrier,0.0949906,p2_algo
868622495443632128,Labrador_retriever,0.868107,Great_Pyrenees,0.060973,Saint_Bernard,0.0334889,p2_algo
868880397819494401,laptop,0.153718,French_bulldog,0.0999839,printer,0.0771299,p2_algo
869227993411051520,Pembroke,0.664181,Chihuahua,0.169234,Cardigan,0.1327,p2_algo
869596645499047938,Chihuahua,0.955156,toy_terrier,0.00805373,muzzle,0.00629563,p2_algo
869702957897576449,Pembroke,0.993449,Cardigan,0.00632508,Chihuahua,0.000177598,p2_algo
869772420881756160,Pembroke,0.980148,Cardigan,0.0192711,malamute,0.00013626,p2_algo
870308999962521604,Greater_Swiss_Mountain_dog,0.6227520000000001,Appenzeller,0.15846300000000002,EntleBucher,0.148115,p2_algo
870374049280663552,golden_retriever,0.841001,Great_Pyrenees,0.0992784,Labrador_retriever,0.0326213,p2_algo
870656317836468226,Pembroke,0.945495,Cardigan,0.0458755,beagle,0.00432943,p2_algo
871515927908634625,komondor,0.974781,briard,0.0200413,swab,0.00322824,p2_algo
871762521631449091,Labrador_retriever,0.921393,golden_retriever,0.064608,bloodhound,0.00338337,p2_algo
871879754684805121,Shetland_sheepdog,0.969171,collie,0.0182607,Pomeranian,0.00851534,p2_algo
872122724285648897,basketball,0.808396,pug,0.06673630000000001,dalmatian,0.0545698,p2_algo
872261713294495745,Labrador_retriever,0.972019,flat-coated_retriever,0.00817828,Chesapeake_Bay_retriever,0.00735927,p2_algo
872486979161796608,Pembroke,0.931861,Cardigan,0.0377212,Chihuahua,0.0119667,p2_algo
872620804844003328,cocker_spaniel,0.513191,Sussex_spaniel,0.159088,standard_poodle,0.149509,p2_algo
872820683541237760,pug,0.99912,French_bulldog,0.00055192,bull_mastiff,7.28904e-05,p2_algo
872967104147763200,Labrador_retriever,0.476913,Chesapeake_Bay_retriever,0.174145,German_short-haired_pointer,0.0928614,p2_algo
873213775632977920,vizsla,0.6197819999999999,bloodhound,0.338069,Chesapeake_Bay_retriever,0.0126763,p2_algo
873580283840344065,Newfoundland,0.678537,Tibetan_mastiff,0.244022,chow,0.0485295,p2_algo
873697596434513921,laptop,0.153718,French_bulldog,0.0999839,printer,0.0771299,p2_algo
874012996292530176,Cardigan,0.806674,Pembroke,0.116622,kelpie,0.0491819,p2_algo
874057562936811520,flat-coated_retriever,0.8321770000000001,black-and-tan_coonhound,0.040436900000000005,Newfoundland,0.0282283,p2_algo
874296783580663808,cocker_spaniel,0.437216,miniature_poodle,0.277191,toy_poodle,0.157402,p2_algo
874680097055178752,Labrador_retriever,0.836052,Staffordshire_bullterrier,0.0470691,beagle,0.0360071,p2_algo
875021211251597312,West_Highland_white_terrier,0.7143189999999999,Siberian_husky,0.0919133,Great_Pyrenees,0.0460382,p2_algo
875144289856114688,Siberian_husky,0.245048,Pembroke,0.223716,dingo,0.160753,p2_algo
875747767867523072,Labrador_retriever,0.799551,Chesapeake_Bay_retriever,0.179975,vizsla,0.0046176,p2_algo
876120275196170240,Bernese_mountain_dog,0.534327,Saint_Bernard,0.346312,Greater_Swiss_Mountain_dog,0.0949327,p2_algo
876484053909872640,golden_retriever,0.874566,Irish_terrier,0.0373542,chow,0.016723599999999998,p2_algo
876838120628539392,bloodhound,0.575751,redbone,0.24097,Tibetan_mastiff,0.08893480000000001,p2_algo
877201837425926144,Pembroke,0.93112,Cardigan,0.0686982,basenji,8.17379e-05,p2_algo
877316821321428993,Saluki,0.5099670000000001,Italian_greyhound,0.0904973,golden_retriever,0.0794058,p2_algo
877556246731214848,basset,0.995368,Welsh_springer_spaniel,0.00193621,bathtub,0.000467919,p2_algo
877611172832227328,Irish_setter,0.364729,golden_retriever,0.202907,Irish_terrier,0.107473,p2_algo
